1.993956044316291809e-02,-2.901978418231010437e-02,-2.638185862451791763e-03,-1.728964783251285553e-02,3.397873044013977051e-02,4.019268602132797241e-02,-2.345356717705726624e-02,6.372044794261455536e-03,4.562816116958856583e-03,-1.808100007474422455e-02,-5.287933745421469212e-04,2.742969989776611328e-02,-3.313234448432922363e-02,2.614353783428668976e-02,4.118729382753372192e-02,-2.713638730347156525e-02,
3.409425262361764908e-03,1.793731562793254852e-02,4.305907338857650757e-02,3.063466399908065796e-02,-8.105229586362838745e-03,9.771117009222507477e-03,3.482129052281379700e-02,-2.862272970378398895e-02,4.426242038607597351e-02,-3.547143936157226562e-02,-2.892662212252616882e-02,-3.249074891209602356e-02,2.956463769078254700e-02,8.462958969175815582e-03,9.431693702936172485e-03,2.569784410297870636e-02,
2.321261726319789886e-02,-1.940508373081684113e-02,3.648875281214714050e-02,2.467009425163269043e-02,-1.675670780241489410e-02,1.369217783212661743e-02,-4.038083180785179138e-02,-2.222350426018238068e-02,-1.209389604628086090e-02,-3.129879385232925415e-02,1.063562277704477310e-02,1.091065350919961929e-02,-2.549462951719760895e-02,2.099889703094959259e-02,-3.118799440562725067e-02,-1.671034842729568481e-03,
-3.325442969799041748e-02,-4.125214740633964539e-02,1.300425827503204346e-02,-4.171121865510940552e-02,-2.762150578200817108e-02,1.242704410105943680e-02,1.370840589515864849e-03,1.871225982904434204e-02,4.623739048838615417e-02,3.101958706974983215e-02,2.440485917031764984e-02,-3.646534308791160583e-02,-3.760330006480216980e-02,2.304534986615180969e-02,-2.413747273385524750e-02,1.667941454797983170e-03,
2.783586643636226654e-02,3.123193234205245972e-02,-2.147985436022281647e-02,-2.341806702315807343e-02,-1.865076087415218353e-02,-2.385917864739894867e-02,-1.555706933140754700e-02,4.738071467727422714e-03,2.445280179381370544e-02,-3.923602402210235596e-02,-2.840604074299335480e-02,1.545491395518183708e-03,3.108303435146808624e-02,-9.548319503664970398e-03,2.145723626017570496e-02,3.475777432322502136e-02,
5.838207900524139404e-03,7.806786801666021347e-03,-2.664075046777725220e-02,-4.479914158582687378e-02,-6.109904963523149490e-03,-9.912756271660327911e-03,1.122718304395675659e-02,2.746450714766979218e-02,1.436328142881393433e-02,-1.957795955240726471e-02,4.026863258332014084e-03,8.166718296706676483e-03,2.445394359529018402e-02,4.646671470254659653e-03,2.524988085497170687e-04,-1.771396957337856293e-02,
-3.710252791643142700e-02,2.212228439748287201e-02,2.538956515491008759e-02,-3.690828755497932434e-02,1.991896331310272217e-02,-4.434225708246231079e-02,-2.618714235723018646e-02,-4.005901515483856201e-02,-2.932328265160322189e-03,1.458912156522274017e-02,-4.264004155993461609e-02,-7.256487384438514709e-03,1.433986891061067581e-02,2.867152169346809387e-02,-3.648721054196357727e-02,1.821070536971092224e-02,
1.933262869715690613e-02,2.333689481019973755e-02,-4.145127162337303162e-02,3.612899780273437500e-02,-2.514684805646538734e-03,-1.159736141562461853e-02,7.173618301749229431e-03,1.901297084987163544e-02,-2.286951430141925812e-02,-4.290776327252388000e-02,-2.922116778790950775e-02,-4.444265365600585938e-02,4.605336859822273254e-02,-1.717694289982318878e-02,1.090721506625413895e-02,3.673226386308670044e-02,
-4.062809050083160400e-02,3.715047985315322876e-02,3.334460780024528503e-02,-2.484414028003811836e-03,-2.241019904613494873e-02,-3.965995833277702332e-02,-2.795235067605972290e-02,-3.340489789843559265e-02,1.084479782730340958e-02,-3.117589652538299561e-02,-3.929955884814262390e-02,4.322449862957000732e-02,1.989786280319094658e-03,3.930820152163505554e-02,2.151481248438358307e-02,1.785457693040370941e-02,
-1.217556558549404144e-02,4.926428198814392090e-03,-9.786326438188552856e-03,6.399812176823616028e-03,-4.475270211696624756e-02,-9.070632047951221466e-03,2.185457851737737656e-03,-3.255056589841842651e-02,2.941738069057464600e-02,-3.625797107815742493e-02,-4.439122602343559265e-02,-3.654833510518074036e-02,4.334669932723045349e-02,-1.131005771458148956e-02,1.062283013015985489e-02,2.227765880525112152e-02,
3.818917274475097656e-02,-4.065224900841712952e-03,1.800941675901412964e-02,-3.718742355704307556e-02,7.843621075153350830e-03,4.212212935090065002e-02,2.759878151118755341e-02,-2.088623307645320892e-02,4.452945291996002197e-02,-1.093609724193811417e-02,-1.850813999772071838e-02,4.139267280697822571e-02,2.482477575540542603e-02,2.355836704373359680e-02,4.056086763739585876e-02,-2.645977586507797241e-02,
1.569772139191627502e-02,-3.073308616876602173e-02,3.074643434956669807e-03,-2.450311183929443359e-02,-9.474918246269226074e-03,4.123094677925109863e-02,1.871043071150779724e-02,-1.869474165141582489e-02,-3.749335184693336487e-02,-4.020298644900321960e-02,1.464765705168247223e-02,-2.431349642574787140e-02,-3.413014486432075500e-02,8.692244999110698700e-03,2.384251728653907776e-02,3.590877633541822433e-03,
-7.687691599130630493e-03,2.791640348732471466e-02,-2.129323594272136688e-02,3.501357510685920715e-02,2.659594267606735229e-02,-1.761881820857524872e-02,-3.218924626708030701e-02,-1.343861455097794533e-03,-2.885867655277252197e-02,2.126248553395271301e-02,-3.984583914279937744e-02,-2.377710491418838501e-02,-1.227316260337829590e-02,-3.045441769063472748e-02,1.454440876841545105e-02,-3.073354810476303101e-02,
7.745595648884773254e-03,-1.445433311164379120e-02,-2.926077134907245636e-02,-1.704424805939197540e-02,9.984721429646015167e-03,1.956421881914138794e-02,-3.973365947604179382e-02,-7.122539449483156204e-03,2.308619767427444458e-02,-3.705200180411338806e-02,3.993500024080276489e-02,3.729458898305892944e-02,-2.215399779379367828e-02,2.059829793870449066e-02,3.793294727802276611e-02,1.225409843027591705e-02,
-2.851805463433265686e-02,2.758144959807395935e-02,-3.573318570852279663e-02,3.998342901468276978e-02,-4.375068470835685730e-02,-4.599608853459358215e-02,3.410901874303817749e-02,-4.552564397454261780e-02,-4.639448970556259155e-02,2.260202728211879730e-02,2.368132211267948151e-02,-1.930380426347255707e-02,2.807473577558994293e-02,4.709109663963317871e-02,3.398939594626426697e-02,-6.320571526885032654e-03,
-2.944337204098701477e-02,-2.588416822254657745e-02,-1.725999452173709869e-02,-1.241727825254201889e-02,-4.521521180868148804e-02,-4.389991238713264465e-02,4.371223598718643188e-02,4.020404012408107519e-04,1.389868929982185364e-02,-3.183641657233238220e-02,3.054257296025753021e-02,1.957989670336246490e-02,3.611844778060913086e-02,2.001295564696192741e-03,-3.037713933736085892e-03,3.520045429468154907e-03,
-1.709101907908916473e-02,-3.070962801575660706e-02,2.509440854191780090e-02,-4.047530516982078552e-02,4.086040332913398743e-02,-3.051150962710380554e-02,-1.327274832874536514e-02,1.360885240137577057e-02,9.665523655712604523e-03,2.889284677803516388e-02,3.385042771697044373e-02,-8.643735200166702271e-03,3.621148690581321716e-02,4.248747229576110840e-02,-4.466257616877555847e-02,-1.441126968711614609e-02,
-1.386896707117557526e-02,-1.138130016624927521e-02,-1.125345472246408463e-02,-1.629206724464893341e-02,1.113882474601268768e-02,-3.258343786001205444e-02,-2.032043412327766418e-02,-4.975591320544481277e-03,6.747431587427854538e-03,2.284679358126595616e-04,3.376292064785957336e-02,3.682738170027732849e-02,1.203536614775657654e-02,-2.511586435139179230e-02,6.231977604329586029e-04,-1.083856727927923203e-02,
3.441751748323440552e-02,3.376620635390281677e-02,-3.679341077804565430e-02,4.133682698011398315e-02,9.266956709325313568e-03,1.554904412478208542e-02,1.665292889811098576e-03,2.123758755624294281e-02,-3.570981323719024658e-02,2.827172167599201202e-02,1.822940260171890259e-02,-2.697483822703361511e-02,1.980599947273731232e-02,-3.812636807560920715e-02,2.544073387980461121e-02,4.044232144951820374e-02,
-1.629679650068283081e-02,3.511150181293487549e-02,2.245607040822505951e-02,-4.185179620981216431e-02,-1.861903932876884937e-03,3.018365427851676941e-02,-2.130825631320476532e-02,1.399483717978000641e-02,5.877603311091661453e-03,-1.490918826311826706e-02,-3.223902359604835510e-02,-2.251398377120494843e-02,2.810139954090118408e-02,2.984911575913429260e-02,3.538862569257616997e-03,1.018132362514734268e-02,
-8.422929793596267700e-03,4.357156902551651001e-02,-3.841887414455413818e-02,-2.896110527217388153e-02,-2.306986041367053986e-02,-3.050881251692771912e-02,-3.507750108838081360e-02,4.089324921369552612e-02,1.236583571881055832e-02,-1.535291899926960468e-03,1.350916922092437744e-03,2.378226816654205322e-02,-1.401782874017953873e-02,-7.648242753930389881e-04,-1.818434335291385651e-02,-3.385047428309917450e-03,
-2.158580534160137177e-02,9.917329065501689911e-03,2.314788522198796272e-03,9.687311830930411816e-04,-3.774469019845128059e-03,1.818116637878119946e-03,-3.716853260993957520e-02,2.351920306682586670e-02,-9.849502705037593842e-03,-3.450303524732589722e-02,4.210100742056965828e-04,1.144555164501070976e-03,6.117878947407007217e-03,2.415972575545310974e-02,1.364167500287294388e-02,-1.118051912635564804e-02,
3.237889707088470459e-02,1.041638292372226715e-02,-3.873895481228828430e-02,-1.490400917828083038e-02,-3.248655423521995544e-02,2.915238775312900543e-02,1.611417531967163086e-02,-4.004195332527160645e-02,-8.362073567695915699e-04,2.228333242237567902e-02,1.993175037205219269e-02,-1.847994886338710785e-02,-2.099741995334625244e-02,9.931835345923900604e-03,1.350750308483839035e-02,-4.150394815951585770e-03,
1.178045291453599930e-02,1.928416639566421509e-02,3.553197160363197327e-02,2.999942377209663391e-02,3.694847598671913147e-02,-2.263535931706428528e-02,-3.459398820996284485e-02,-4.101074114441871643e-02,-1.308339368551969528e-02,-2.352901268750429153e-03,-8.000492118299007416e-03,-3.151568770408630371e-02,-1.564556732773780823e-02,3.313191235065460205e-03,2.910872176289558411e-02,-1.699483208358287811e-02,
8.555820211768150330e-03,-5.649340804666280746e-03,-1.746843755245208740e-02,-3.034143149852752686e-02,5.771499592810869217e-03,-1.542455796152353287e-02,-4.333174729254096746e-04,-1.248925831168889999e-02,3.943170979619026184e-02,2.999705821275711060e-02,2.723003923892974854e-02,-2.745842374861240387e-02,-5.934961605817079544e-03,1.151032932102680206e-02,2.924737520515918732e-02,6.054193712770938873e-03,
-2.757321298122406006e-02,1.579347997903823853e-02,4.557020589709281921e-02,-3.009924478828907013e-02,-3.286848962306976318e-02,2.041070163249969482e-02,-9.538023732602596283e-03,1.314743049442768097e-02,-9.262642823159694672e-03,-1.165572553873062134e-02,-2.097133360803127289e-02,-1.750757731497287750e-02,4.237575829029083252e-02,2.885067090392112732e-02,9.432937949895858765e-03,2.361356746405363083e-03,
-3.380659222602844238e-02,-4.515547305345535278e-03,-2.097985008731484413e-03,6.635662633925676346e-03,1.452422048896551132e-02,-2.509395405650138855e-02,3.503774851560592651e-02,3.058267943561077118e-02,-4.086494445800781250e-02,5.580753786489367485e-04,3.365959227085113525e-02,-3.153397515416145325e-02,2.756161428987979889e-02,-8.413126692175865173e-03,-4.042515065521001816e-03,-1.368242781609296799e-02,
3.821641206741333008e-02,3.979671746492385864e-02,-3.792539983987808228e-02,1.461553014814853668e-02,-4.424650967121124268e-02,-9.744250215590000153e-03,3.202392905950546265e-02,4.334774799644947052e-03,8.854462765157222748e-03,-1.872876286506652832e-02,-1.278035901486873627e-02,-2.379515208303928375e-02,2.026426978409290314e-02,-3.064338862895965576e-02,-4.187216982245445251e-03,3.655202314257621765e-02,
-2.180707640945911407e-02,-4.429810494184494019e-02,3.961168974637985229e-02,-1.186715532094240189e-02,-2.240601181983947754e-02,3.301127813756465912e-03,1.913920417428016663e-02,2.447941154241561890e-02,3.991581127047538757e-02,-2.525751478970050812e-02,4.016429930925369263e-02,3.271837159991264343e-02,8.001436479389667511e-03,-1.693733409047126770e-02,-3.732841461896896362e-02,-1.879229024052619934e-02,
-1.669186167418956757e-02,-2.977637201547622681e-02,3.076093271374702454e-02,-2.386888116598129272e-02,2.907614223659038544e-02,4.036682471632957458e-02,-2.398087643086910248e-02,-1.819688640534877777e-02,-2.457818575203418732e-02,-1.768681965768337250e-02,-3.169036284089088440e-02,-6.773316301405429840e-03,-3.366275131702423096e-02,6.742957048118114471e-03,-2.449211105704307556e-02,3.829076886177062988e-02,
3.909680247306823730e-02,-8.995175361633300781e-03,-1.140519510954618454e-02,-2.950852550566196442e-02,1.900243200361728668e-02,-1.777117513120174408e-02,-2.339296787977218628e-02,-1.525911688804626465e-02,-3.462379798293113708e-02,2.826091088354587555e-02,-1.209147926419973373e-02,8.959651924669742584e-03,-2.455834299325942993e-03,1.938617415726184845e-02,-2.940981462597846985e-02,4.707307089120149612e-03,
-1.401077397167682648e-02,1.455611828714609146e-02,2.138522639870643616e-02,6.892642937600612640e-03,-2.112050727009773254e-02,-3.498283773660659790e-02,1.245957426726818085e-02,-4.419124126434326172e-02,-2.057128585875034332e-02,6.427558138966560364e-03,-2.884239889681339264e-03,3.958813846111297607e-02,-3.232033178210258484e-02,-1.930974423885345459e-02,3.204938769340515137e-02,-2.545611187815666199e-02,
-3.141877055168151855e-02,-4.171596956439316273e-04,-1.569540123455226421e-03,3.502330929040908813e-02,7.346636615693569183e-03,-1.334456959739327431e-03,-3.683770075440406799e-03,-7.514059077948331833e-03,-1.627166755497455597e-02,3.948283940553665161e-02,-1.082191523164510727e-02,-3.768121451139450073e-02,2.671200223267078400e-02,-3.344327211380004883e-02,4.080004990100860596e-03,3.239760175347328186e-02,
7.136822212487459183e-03,-1.330299675464630127e-02,9.971012361347675323e-03,2.358572557568550110e-02,1.286070793867111206e-02,4.244741052389144897e-02,-8.317794650793075562e-03,1.810405403375625610e-02,-4.006348899565637112e-04,-2.033713832497596741e-02,-2.283557504415512085e-02,-4.099454730749130249e-02,3.174187242984771729e-02,-1.097849104553461075e-02,7.688703946769237518e-03,3.563157841563224792e-02,
-4.097653552889823914e-02,-9.443692862987518311e-03,2.385756559669971466e-02,-3.770980983972549438e-02,-3.664225339889526367e-02,-4.079504311084747314e-02,-4.259653389453887939e-02,-1.742103695869445801e-02,1.225424651056528091e-02,-2.205411531031131744e-02,-2.465511485934257507e-02,3.312958776950836182e-02,-1.940938271582126617e-02,-2.014670334756374359e-02,-4.573147743940353394e-03,3.482055291533470154e-02,
-9.960984811186790466e-03,3.683760762214660645e-02,-3.746118769049644470e-02,-1.309569925069808960e-02,-4.573798552155494690e-02,-3.654777258634567261e-02,2.873229235410690308e-02,2.701244316995143890e-02,7.550565991550683975e-03,-3.122581692878156900e-04,-2.269843220710754395e-02,-2.537051402032375336e-02,-4.066901281476020813e-02,1.911302655935287476e-02,7.745447568595409393e-03,-7.423757109791040421e-03,
-1.077645458281040192e-02,-4.022204130887985229e-02,-9.931311942636966705e-03,1.531850639730691910e-02,-4.140836745500564575e-02,2.755463309586048126e-02,3.058025985956192017e-02,1.043515186756849289e-02,-1.304937247186899185e-02,-3.569924831390380859e-02,2.700887387618422508e-03,-1.933504641056060791e-02,3.755320981144905090e-02,-3.193986788392066956e-02,-4.357881471514701843e-02,-4.631839226931333542e-03,
1.966295950114727020e-02,3.398645296692848206e-02,-4.631894174963235855e-03,3.071989119052886963e-02,-8.379184640944004059e-03,-4.163641482591629028e-02,4.378570243716239929e-02,-2.697795163840055466e-03,-1.031113043427467346e-02,-3.256372362375259399e-02,-3.775842115283012390e-02,3.336967155337333679e-02,-3.648150712251663208e-02,-1.044244412332773209e-02,-1.200370304286479950e-02,-2.300896449014544487e-03,
3.137428686022758484e-02,-3.368678689002990723e-02,-1.331418193876743317e-02,3.566662594676017761e-02,3.688694536685943604e-02,-1.254161354154348373e-02,-1.588398963212966919e-02,1.605293340981006622e-02,-4.246193543076515198e-02,2.837680093944072723e-02,4.241777211427688599e-02,2.540416456758975983e-02,3.682274604216217995e-03,-2.608074247837066650e-02,-5.585326347500085831e-03,4.355214908719062805e-02,
-7.082447875291109085e-03,-2.982759848237037659e-02,1.598634012043476105e-02,-2.568976953625679016e-02,-7.320131640881299973e-03,-2.326571755111217499e-02,-2.524650283157825470e-02,1.182275265455245972e-02,-1.079527288675308228e-02,-5.547767039388418198e-03,3.407283127307891846e-02,2.152762934565544128e-02,-6.953929085284471512e-03,-3.113915957510471344e-02,3.027930390089750290e-03,4.491781443357467651e-02,
-4.226283729076385498e-02,-4.087983071804046631e-02,-1.706699840724468231e-02,2.290015574544668198e-03,-3.204571316018700600e-03,1.100328098982572556e-02,4.253321141004562378e-02,9.860102087259292603e-03,-3.652857616543769836e-03,1.154599245637655258e-02,-2.547656372189521790e-02,4.821996204555034637e-03,3.931520879268646240e-02,5.026907194405794144e-03,2.647358365356922150e-02,2.828149311244487762e-02,
-3.939469810575246811e-03,1.634158939123153687e-02,1.274940837174654007e-02,-4.548494890332221985e-02,3.145393356680870056e-02,2.386148087680339813e-03,-9.112579748034477234e-03,-2.187568694353103638e-02,-1.578910090029239655e-02,4.570341110229492188e-02,4.066146910190582275e-02,1.295953057706356049e-02,4.059502482414245605e-02,3.190787509083747864e-02,2.177584916353225708e-02,-1.663248869590461254e-03,
-2.758900076150894165e-02,2.362043969333171844e-02,-3.004769794642925262e-03,1.287862472236156464e-02,3.718267381191253662e-02,2.365485019981861115e-02,-7.147304248064756393e-03,-1.839276961982250214e-02,-1.350366044789552689e-02,-1.488230191171169281e-02,4.119999706745147705e-02,2.228172682225704193e-02,5.317341536283493042e-03,-5.418959073722362518e-03,-2.158872317522764206e-03,8.351347409188747406e-03,
2.477402798831462860e-02,-4.677355289459228516e-02,3.482536226511001587e-02,2.028832584619522095e-02,-1.425545662641525269e-03,7.989793084561824799e-03,-3.142242878675460815e-02,-4.374138265848159790e-02,3.044368140399456024e-02,-1.839308440685272217e-02,2.410600706934928894e-02,3.189596114680171013e-03,1.081995200365781784e-02,8.403729647397994995e-03,3.849853947758674622e-02,-2.610318176448345184e-02,
2.762202918529510498e-02,-2.576710097491741180e-02,2.627101913094520569e-02,1.516973506659269333e-02,-9.841532446444034576e-03,-2.270337380468845367e-02,-2.260106056928634644e-02,-1.877266354858875275e-02,-1.879105530679225922e-02,-3.914302587509155273e-02,3.729059919714927673e-02,3.455407917499542236e-02,-2.488837949931621552e-02,4.647954180836677551e-02,1.176226604729890823e-02,1.101550273597240448e-02,
2.424134127795696259e-02,4.133780300617218018e-02,-1.908470131456851959e-02,-4.088477790355682373e-02,1.009846478700637817e-02,-1.642707549035549164e-02,3.758453205227851868e-02,-1.942843385040760040e-02,-1.756376214325428009e-02,-4.294173419475555420e-02,-2.557455003261566162e-02,-3.367918729782104492e-02,-3.725941106677055359e-02,-7.166249211877584457e-03,-3.825927898287773132e-02,3.096654079854488373e-02,
3.141446411609649658e-02,-1.437316648662090302e-02,4.135474935173988342e-02,-1.772803626954555511e-02,1.288113649934530258e-02,2.126315236091613770e-02,-7.345105521380901337e-03,1.606694795191287994e-02,2.115933038294315338e-02,1.299369963817298412e-03,-1.783222332596778870e-02,-1.613160711713135242e-03,-3.716909885406494141e-02,2.840046025812625885e-02,2.941912040114402771e-03,4.005528613924980164e-02,
-7.581820245832204819e-03,2.479255385696887970e-02,-1.127757783979177475e-02,2.282343059778213501e-02,-4.767746850848197937e-02,3.740330040454864502e-02,-7.408407400362193584e-04,-1.233303360641002655e-02,-1.808208785951137543e-02,3.685250133275985718e-02,2.141573652625083923e-02,-3.411132097244262695e-02,-1.202381565235555172e-03,1.077777589671313763e-03,-3.437497466802597046e-02,-1.621869951486587524e-02,
-2.504348196089267731e-02,1.706522144377231598e-02,1.757721602916717529e-02,5.699082743376493454e-03,1.542169693857431412e-02,-7.326783146709203720e-03,-1.486766035668551922e-03,-4.263783991336822510e-02,-7.113436702638864517e-03,1.180811040103435516e-02,1.541548781096935272e-02,-1.631163805723190308e-02,9.109263308346271515e-03,1.445042155683040619e-02,3.720118850469589233e-02,-1.911981217563152313e-02,
-2.858416177332401276e-02,-1.899571344256401062e-02,-4.004080547019839287e-04,3.332040458917617798e-02,3.198270127177238464e-02,-1.470670662820339203e-02,-4.255033284425735474e-02,-1.622592099010944366e-02,4.046353697776794434e-02,3.801969811320304871e-02,-2.461631409823894501e-02,3.000819310545921326e-02,-5.184116773307323456e-03,-2.030574530363082886e-02,-2.201829850673675537e-02,2.011669054627418518e-02,
-2.652451582252979279e-02,2.830059453845024109e-02,-1.876165345311164856e-02,1.914746873080730438e-02,-2.910755760967731476e-02,-7.338619325309991837e-03,-7.629769854247570038e-03,-5.099985282868146896e-04,3.919658437371253967e-02,-1.356741122435778379e-04,-1.118905562907457352e-02,4.253685846924781799e-02,5.638952832669019699e-03,3.609076887369155884e-02,-3.591956943273544312e-02,1.100452864193357527e-04,
-5.992477759718894958e-03,-8.188060601241886616e-04,3.272120282053947449e-02,-7.107769139111042023e-03,-4.510247334837913513e-02,-1.306861732155084610e-02,-7.282923907041549683e-03,3.517850860953330994e-02,-3.011424280703067780e-02,1.885743252933025360e-02,2.677061967551708221e-02,-3.999065607786178589e-02,3.301761299371719360e-02,2.372329495847225189e-02,3.580953693017363548e-03,-2.945038303732872009e-02,
-2.256533503532409668e-02,2.820587716996669769e-02,1.555567979812622070e-02,-3.296241164207458496e-02,2.875487133860588074e-02,-5.809890106320381165e-03,-9.009638801217079163e-03,1.318474672734737396e-02,7.724559400230646133e-03,3.912390395998954773e-02,-3.709108009934425354e-02,4.489819332957267761e-02,7.178012281656265259e-03,-3.303430974483489990e-02,-2.835559193044900894e-03,-6.628416944295167923e-03,
3.071709163486957550e-02,-2.871847525238990784e-02,-3.733157366514205933e-02,2.470796229317784309e-03,7.960014976561069489e-03,-3.995059803128242493e-02,-2.526281960308551788e-02,2.024588920176029205e-02,5.891196196898818016e-04,1.884460449218750000e-02,-1.366465538740158081e-02,-1.455267611891031265e-02,3.287504240870475769e-02,4.050260037183761597e-02,2.981576323509216309e-02,4.300198704004287720e-02,
